condition_FoxF_KO_vs_control	condition_mesp_MekMut_vs_mesp_dnFGFR	condition_mesp_MekMut_vs_control	condition_mesp_dnFGFR_vs_control	baseMean	stat	pvalue	padj
37	0.0814852141806959	-0.169531296362345	-0.0778107934200221	0.0917205029423231	4923.16407751856	16.1624557285516	0.0010502478455307	0.00212884632060138
38	0.00824537097410248	-0.0725849091669461	-0.0305093900594177	0.0420755191075284	5304.27474540064	1.25491181292142	0.739866516306573	0.768543513062642
39	-0.0330474349445479	-0.562126281559595	-0.500069738443288	0.0620565431163067	6449.59294750398	136.590546450847	2.05369248753032e-29	4.58657988881772e-28
40	0.0460136991203118	-0.248130425139885	-0.26125646105472	-0.0131260359148353	3550.9547781602	28.9696939724108	2.27250773756657e-06	6.61991384421565e-06
41	-0.0496343872361619	0.434866280755712	0.46249043976217	0.0276241590064581	211643.335961145	61.9511872922988	2.25052272627559e-13	1.47107339180941e-12
42	0.0686188037169164	-0.0724267322267176	0.0532570410536266	0.125683773280344	6309.85291029679	2.89909632171319	0.407445599434866	0.462692460375186
43	0.067835601057536	-0.107375939356005	0.0193046183428809	0.126680557698886	5479.5001771761	3.52634263128442	0.317361607154515	0.378012936521823
44	-0.00785310954555374	0.245134882955382	0.261145725373188	0.0160108424178059	13739.7864522211	55.8221735709859	4.58451492601861e-12	2.73033333371775e-11
45	0.0770962891072743	0.518204270723156	0.571156474625806	0.0529522039026503	31272.1165456876	41.5522328428983	4.99324331414221e-09	2.15836969062921e-08
46	-0.0452834032386201	0.402733338265368	0.430549481063838	0.0278161427984706	285984.544244179	54.8930754902418	7.23643949243121e-12	4.04034538327409e-11
47	0.207551986742225	0.121904342901137	0.215040932806044	0.0931365899049079	19555.1067555862	5.40121991546769	0.14466759340102	0.188208325395502
48	0.0213693173264556	-0.178830175900582	-0.133946786851442	0.0448833890491401	5386.51959892366	21.4807525742006	8.36456068575464e-05	0.000196640549454583
49	0.0310272018713283	-0.0819168803279236	-0.0675696560099875	0.0143472243179362	4446.10631800547	5.95462500151001	0.113838807459052	0.154867007101654
50	0.0848129278093703	-0.377493209377669	-0.355830294325994	0.0216629150516747	2924.99109280048	39.7704909224907	1.19179969330192e-08	4.83942905765021e-08
51	-0.0246645921725588	-0.448331530207566	-0.358146703031319	0.0901848271762471	3916.24570468265	114.820022715496	1.00654202893523e-24	1.68595789846651e-23
52	0.0290328371691772	0.0451765628179293	0.126722407304389	0.0815458444864601	6255.21926446441	15.3986232166418	0.0015058232158513	0.00292413938732707
53	0.395106463866187	-1.37939663301765	-0.90976940632369	0.469627226693963	8691.77003396584	12.9200774345636	0.00481266930909187	0.00859863583224415
54	0.0477670304662117	0.0903502773715778	0.176619203601618	0.0862689262300399	6115.68927224635	11.9984118874066	0.00738860268852061	0.0127751323904743
55	0.0221709129357724	0.130360374738254	0.159763963540303	0.0294035888020493	5115.41370091689	5.45376661662962	0.141430185329318	0.186715712651514
56	0.0233785084416205	0.248735059885614	0.293823490955253	0.0450884310696385	22986.8672596545	80.5561898030089	2.332004510121e-17	2.4037584950478e-16
57	0.0397223005412165	0.373463999466933	0.332246256291799	-0.0412177431751338	86685.9222119184	51.9224562172163	3.11124784255503e-11	1.63493023883284e-10
58	0.0296529369118915	0.223998926485465	0.145564323394415	-0.0784346030910492	6909.7055681611	8.90061130202477	0.0306419195622638	0.0458772873893112
59	0.058387687371279	0.596752673612921	0.593574853464919	-0.00317782014800163	6047.8794238297	156.016075504535	1.32684981088267e-33	4.44494686645694e-32
60	0.00192130283918472	0.0212751720708479	0.113376174567996	0.0921010024971482	9615.52707607714	5.92598918650793	0.115267060383915	0.156018041327723
61	0.0508997434458617	0.214278101550556	0.222538952544773	0.00826085099421692	6652.03716533544	38.2764823986788	2.47004719669979e-08	9.19406456549367e-08
62	-0.0233896954653273	0.0260186180514039	-0.00625479337206176	-0.0322734114234657	30076.408504819	0.286334934646618	0.962577683249325	0.966182843111682
63	0.106248861699674	-0.0119144887358795	0.0130744012413833	0.0249888899772628	6823.54129667055	1.74786603218894	0.626345032312267	0.65827634768505
64	-0.0258285854757572	-0.472286849452429	-0.476062462534283	-0.00377561308185378	5950.16876869814	133.98505160138	7.48496520194335e-29	1.43283619580058e-27
65	0.0586263520116636	0.654866501958709	0.631263940998493	-0.023602560960216	5853.2314128686	188.092799103789	1.57610293640987e-40	6.03422267082637e-39
66	-0.00264227311380227	0.0161417014716236	0.0971058806893163	0.0809641792176927	11214.9476152634	5.4305680143276	0.142850902635633	0.186751423933413
67	0.00501586025578561	-0.286491705783953	-0.325851012311735	-0.0393593065277819	4858.54979120713	80.2538289479455	2.707629430674e-17	2.68757291637271e-16
68	-0.0252570948646143	-0.342832094345964	-0.30174139485118	0.0410906994947843	5081.99866863609	61.9950029139331	2.20250933033459e-13	1.47107339180941e-12
69	-0.210885342936455	0.335269593340674	0.0449685599182803	-0.290301033422394	15577.1081589852	24.5779040585527	1.89185592410743e-05	4.73848025851207e-05
70	0.417925493236816	-1.13861914268898	-0.622281250128436	0.516337892560544	8529.33435568159	10.2634916204622	0.0164541673441226	0.0256378886524701
71	-0.0521604428958074	0.0235763828716504	0.00736285847535126	-0.0162135243962992	10475.0486148242	0.860636658500766	0.834915165904	0.86060486331643
72	0.398262129651312	-1.28695654614684	-0.811676333999671	0.475280212147171	8953.54477942713	11.9050851453249	0.00771547280075133	0.0131703612140214
73	-0.000682866930928875	-0.150754104717465	0.0620603268483935	0.212814431565858	5815.21126347484	16.1499297963183	0.00105647970388054	0.00212884632060138
74	-0.113595615059921	-0.0546167153468461	-0.212104429389103	-0.157487714042257	9608.20322405723	18.4437535479948	0.000356230018708074	0.000763757160110111
75	-0.00309316519710936	-0.412537613010467	0.098416359038807	0.510953972049274	5841.94628761527	37.3466511380363	3.88631204544697e-08	1.37043635286814e-07
76	0.0622954546100442	-0.0800311917219469	-0.0628804994262987	0.0171506922956482	9248.3006437543	1.79564998517714	0.615882005033695	0.649828257279646
77	0.0424948667788991	-0.18919817201217	-0.142295042533238	0.0469031294789326	6715.06750228671	5.63917742146813	0.130547231242846	0.174062974990461
78	-0.0199645817119145	-0.0316624113119104	-0.0147345993359756	0.0169278119759348	6612.86505183402	0.454504743285241	0.928766595264761	0.935749802747955
79	0.0282267064434955	-0.223631164085504	-0.221818439408264	0.00181272467724028	4975.14592594176	26.7158233323581	6.75282306878202e-06	1.84669039023835e-05
80	0.427335610657394	-1.30011262233431	-0.824713260978941	0.475399361355368	8732.37133793697	11.3735485126976	0.00986830397505008	0.0162251869037633
81	-0.0199682262236467	-0.24749038118339	-0.00692360761656846	0.240566773566822	11688.4814453967	9.89683130381621	0.0194637749361741	0.0299786878327278
82	0.00178667756217422	0.3440895272874	0.305474860527789	-0.0386146667596111	31921.0569670786	54.133226082062	1.05099993793408e-11	5.74832619114964e-11
83	0.0409619316555943	-0.0400380535869524	-0.0390425608811335	0.000995492705818895	7424.74463711812	2.11365615085393	0.549154975394119	0.593441666958161
84	-0.139122618975408	-0.144215943410511	-0.388387237080227	-0.244171293669716	12814.1413012985	55.4345294445718	5.5463558668233e-12	3.16260291980562e-11
85	0.424972162573587	-1.27428401020933	-0.805807470880186	0.468476539329143	8539.24210069071	10.6053637844502	0.0140629261982336	0.0220401416440153
86	-0.00993122323447489	0.415970853642155	0.337356213047812	-0.0786146405943427	38695.734207486	35.4884806869926	9.60541135941543e-08	3.25854461306751e-07
87	-0.0184690578427069	0.330256248082725	0.262607023954075	-0.0676492241286498	12365.5833973083	26.2876780828158	8.30207362800216e-06	2.24743003263089e-05
88	0.450370976142185	-0.924019096343781	-0.430446086095002	0.493573010248779	19275.7597617928	6.78287688296206	0.0791498275838004	0.109340998930199
89	0.471189614728708	-0.923954612442004	-0.396420021412133	0.527534591029871	18912.2501317695	6.55045863137124	0.0876936405392282	0.120522541869298
90	0.0283034457615173	-0.101434184697101	-0.0436698935464487	0.0577642911506524	7566.24083719686	2.52562420020763	0.470678010491121	0.525590445048418
91	0.389870787996582	-1.37462543312899	-0.929867284774227	0.444758148354765	9103.0605214406	13.4082221279667	0.00383204240929884	0.0068925326556516
92	0.0136227989182357	-0.17395951978011	-0.171334680748914	0.00262483903119554	4591.42024370819	22.031388174753	6.4257480404374e-05	0.000152398272109489
93	-0.0237959489521482	0.112633384842641	0.0755803164374246	-0.0370530684052163	10426.0923556834	2.28501626757992	0.515397468304287	0.567569200500937
94	-0.0203524855724491	0.093034198944973	-0.144799769332927	-0.2378339682779	33202.4724216507	9.72642427538108	0.0210406722614658	0.0320392054890502
95	-0.0219409890960852	0.0151328419845696	0.0800797021526777	0.0649468601681081	6994.1594143127	4.28660570253405	0.232132786980468	0.290708350050306
96	0.318939630673672	-0.841737603109809	-0.469020340143595	0.372717262966214	16179.590689292	8.5759147948973	0.0354944915129466	0.0522666138762071
97	-0.0584740301140868	0.20367268919882	0.143543129040425	-0.0601295601583945	7024.74412813994	18.9003199923016	0.00028668474806278	0.000624646442933536
98	-0.00284526940782453	-0.320373049581974	-0.303832513738621	0.0165405358433533	6985.80642357659	107.343102728974	4.09316563032038e-23	5.4848419446293e-22
99	-0.0102526640399741	0.137534027951907	0.132324374885262	-0.00520965306664457	11141.9393085238	14.353401802323	0.00246152646569836	0.00454957995039421
100	0.0118667551537971	0.339057633234497	0.300500155379064	-0.0385574778554327	13309.3174011316	69.757800300121	4.80971859889189e-15	3.90607449849402e-14
101	-0.0694638071736551	0.135026262605079	0.0634128000395719	-0.0716134625655072	7757.93878305061	2.23028380837397	0.526008063581747	0.575388412407789
102	0.0801511141847196	0.411016975525191	0.546922797912038	0.135905822386846	28314.9062697054	39.1593457592249	1.60586007742863e-08	6.32897795221874e-08
103	0.0431040751435867	0.369427856547004	0.372863920470494	0.00343606392349043	9401.24429467721	67.821095590054	1.24947117684785e-14	9.56737929700636e-14
104	0.214929308724911	-0.393851530748851	-0.0908611470947792	0.302990383654071	19761.2389041918	6.9909607135564	0.0721864440458422	0.101287785362752
105	0.392617677874128	-1.27479511256732	-0.811049819308465	0.463745293258856	9068.11880246095	11.9739915556282	0.00747278755213285	0.0128378657946898
106	-0.0244372270464271	-0.472533025753395	-0.0779010935203641	0.394631932233031	21877.3482668853	15.6771731362804	0.00132055460357224	0.00258327469895883
107	-0.0622467732943384	0.0345651134831516	0.0425408339788652	0.00797572049571362	16229.4509443591	2.41809376389813	0.490275361902783	0.54294957433862
108	0.0564973295862762	0.355190793850943	0.388808288656364	0.0336174948054211	17298.4342244951	31.0609297596065	8.25304087554225e-07	2.54231603982221e-06
109	0.0445772437003953	0.209436695619938	0.168769455864543	-0.0406672397553945	10828.3118331219	20.1732154067522	0.000156273901932405	0.000351944585864577
110	0.0151992320122929	-0.314951919737395	-0.319603399182785	-0.0046514794453892	5094.79374384533	111.938222117945	4.19935164904315e-24	6.6201543643739e-23
111	0.000990133031818375	0.291334609279866	0.297699966994536	0.00636535771467024	8408.44479700779	34.5866253944745	1.48955458039004e-07	4.99000784430664e-07
112	0.0625015108313272	0.376079020731052	0.424970041071349	0.0488910203402968	18788.3688257492	37.7898578008324	3.13135120954883e-08	1.13405692453931e-07
113	-0.0426061777792964	0.301803352915488	0.142450027164303	-0.159353325751185	7490.55316991881	15.1399334892828	0.00170088787552402	0.00323289326695346
114	0.00392729247822774	-0.0887119364745537	-0.10393097034533	-0.0152190338707759	6806.36500371152	8.74834383403521	0.0328308426510859	0.0486114134281272
115	-0.0119797674377098	-0.0298589751896909	-0.0210168167172821	0.00884215847240875	18555.8728029728	0.700854954737366	0.873002836654438	0.896416705836741
116	0.0177273664769965	0.0892133664647548	0.0127953063132152	-0.0764180601515396	17966.4304645106	4.66648966257983	0.197911919271737	0.252573306499169
117	0.0117798625378736	0.0244619036751028	0.00145101164044466	-0.0230108920346582	7215.71185390523	0.460724882739356	0.927431264039443	0.935749802747955
118	0.0671208809426379	-0.203063598786579	-0.10411137914526	0.0989522196413194	5483.62025090238	12.5950214223004	0.00559950723496206	0.00993819827132339
119	0.227205566340642	-0.307495955412211	-0.039574402971685	0.267921552440526	7623.04035923529	7.69087993322916	0.0528515350251459	0.0749429173901539
120	-0.00726901651332759	-0.174729243616063	-0.153383086207976	0.0213461574080864	10188.714453736	25.3396285125589	1.31109167423806e-05	3.37858239130576e-05
121	0.016884515351112	-0.107863412229416	-0.026550660711418	0.0813127515179985	4738.35033766421	3.7178283942782	0.293589830052188	0.35442375880174
122	-0.0180549762174987	0.0737594594363843	0.167391217685417	0.0936317582490323	25574.700060247	3.11065525570109	0.374876972481867	0.434922201840435
123	0.0254080981790471	-0.905888788720039	-0.831943113169385	0.0739456755506536	6376.55704408203	379.600846066731	5.80051903291312e-82	1.55453910082072e-79
124	0.246281986031681	-0.0788996560403019	0.0197738014452201	0.098673457485522	6039.45503831681	4.2023773455999	0.240423975612063	0.299691281228059
125	-0.0340951224468537	0.907505772298858	0.821595147700129	-0.0859106245987285	5478.64359307615	308.493711687648	1.44346375693565e-66	1.93424143429377e-64
126	0.0211765997694874	0.390490676864931	0.391922108066088	0.00143143120115633	6235.52748120154	57.8447732632254	1.69652973424864e-12	1.05737202041543e-11
127	0.362740708828303	-1.61338707551298	-1.10674635114078	0.506640724372207	10085.3223397853	15.7827882540323	0.00125638606015724	0.00249332490109286
128	0.390092627256013	-1.27312769621773	-0.807758255364395	0.465369440853335	8738.3050446463	11.1802284810572	0.0107901833273469	0.0173159828247244
129	-0.0134935042951646	0.305686598763564	0.318468901401601	0.0127823026380371	6500.68376491865	33.5411389172764	2.47614686646992e-07	7.99526940016793e-07
130	-0.0361340560923993	-0.633893901060096	-0.179502751832229	0.454391149227866	17763.6557161231	25.4025790618147	1.27193276652074e-05	3.30949496531611e-05
131	0.101939000896886	0.480708440660397	0.354054428540546	-0.126654012119852	41948.9716761061	26.2518929599559	8.44659588633087e-06	2.26368769753667e-05
132	0.0220466808794854	0.272565605972917	0.274708358771618	0.00214275279870074	16515.2173094688	84.2265332649017	3.80340558924658e-18	4.43179433877428e-17
133	0.0100941089500338	-0.256098098097052	-0.347108378792672	-0.0910102806956202	4845.10709377404	96.5140866720598	8.72769679139284e-21	1.06319215458786e-19
134	0.00494151462936569	0.0796256390595671	0.0766557993832337	-0.00296983967633344	15061.9138699539	4.54545120773923	0.208271796517642	0.263286988050604
135	-0.0277721398636744	-0.304784643835248	-0.327946102884471	-0.0231614590492231	7080.87493537867	80.8059274469049	2.0613684448605e-17	2.20978697289045e-16
136	-0.0609456046227554	0.0414886768417202	-0.256554544757445	-0.298043221599165	25351.6097438196	18.1829032288641	0.000403248608126479	0.000857703388713463
137	-0.0272235778856445	-0.444455740537928	-0.462861741808167	-0.0184060012702388	2747.26533841925	81.0970786085747	1.7852347480857e-17	1.99351213536236e-16
138	0.0185106908077461	-0.0822862661606622	-0.122378281580534	-0.040092015419872	6327.16933576991	8.36322734125497	0.0390720941940445	0.0569093545869778
139	0.068432442329272	0.0294462320242885	0.0676629881410578	0.0382167561167694	4613.21472199065	3.37897664177891	0.336800959226677	0.399392287932519
140	0.0230082787538716	-0.180557558540483	-0.200148320549175	-0.0195907620086921	7724.53938520505	30.2757366393554	1.20750242436397e-06	3.59567388588382e-06
141	0.0370542209255647	0.103710262488263	0.175728979112126	0.072018716623863	4373.74243221935	3.97086704806131	0.26462719497581	0.325321505750079
142	-0.00766837712221591	-0.166093240938301	-0.149533723553102	0.016559517385199	5181.93873824608	9.56502592470807	0.0226495614926553	0.0342942512996137
143	0.0210034092557364	0.362891380356326	0.303684726932584	-0.0592066534237419	85851.1649554603	39.7840362894416	1.1839474086373e-08	4.83942905765021e-08
144	0.0646865366712709	0.152798700327131	0.22251548482605	0.0697167844989192	14875.3090227987	20.0872778384998	0.00016281755352979	0.000363625869549865
145	0.0540254473836355	-0.279771602986257	-0.393685633930649	-0.113914030944392	44358.065854389	27.0579991102822	5.72480528381699e-06	1.58169877944634e-05
146	0.409149554172272	-1.3586073303265	-0.895101186117063	0.463506144209434	8636.02166360926	12.1925379830982	0.00675188406006613	0.0117500320006346
147	-0.101756029080112	0.136137422097187	0.0206287212790263	-0.115508700818161	10710.7385821791	2.48869847028232	0.477336985659348	0.530814573264337
148	-0.0237824686481179	0.222390455197169	0.139867143440988	-0.0825233117561812	9599.53549870272	17.2463803271956	0.000628885599780773	0.00129647185185575
149	-0.0607387836169743	0.417069329913199	0.433700559628658	0.0166312297154597	319282.380713554	59.195858038211	8.73026802282519e-13	5.57074245265989e-12
150	0.0140182581799185	-0.550727905631241	-0.600902384005021	-0.0501744783737803	7105.84710416067	219.252193974357	2.91320108840866e-47	1.9518447292338e-45
151	-0.181931045883754	0.397528151400706	0.104379086183324	-0.293149065217382	53617.4285361437	27.7253193217117	4.14758102589817e-06	1.15786636972991e-05
152	0.111195871154223	0.0120278791581868	-0.057350668676586	-0.0693785478347728	26260.4705869751	4.49706931742642	0.212551846567957	0.267436126198181
153	0.0116641496935999	-0.255056376602418	0.0473059760396872	0.302362352642106	6874.07745553715	18.8786664788789	0.00028965469810649	0.000626027895907576
154	0.113243884537811	0.247493313094186	0.270575395048862	0.023082081954676	16306.3481485507	14.162214602542	0.00269246313080761	0.00490870829290094
155	0.108927931654899	-0.59957665440057	-0.431885941004087	0.167690713396483	20749.5054484575	33.7156439853732	2.27482628538364e-07	7.52658573435574e-07
156	0.0122048684560262	0.104139443608167	0.0429537808796561	-0.0611856627285108	14566.8911329563	3.06011645445628	0.382448954422842	0.441794481833283
157	0.0297953185963295	0.167765809582496	0.152606094409197	-0.0151597151732993	6910.94568725034	8.9996274753438	0.0292958398633468	0.044108343165039
158	-0.0715977119681217	0.0754880895705801	0.0150092064152211	-0.060478883155359	8792.94457535193	1.44511936834323	0.694993408115283	0.72474020768442
159	0.071889007922407	-0.487429178055236	-0.375704647471676	0.111724530583561	6254.35936284462	98.555308596155	3.17766528121171e-21	4.05530616840352e-20
160	0.0119765042586729	-0.0167045166984702	-0.0266286780287988	-0.00992416133032858	8245.04860652347	0.242019803123924	0.970536685057942	0.970536685057942
161	0.0311118077445989	-0.796856000295139	-0.560330951337014	0.236525048958125	7203.57961985466	47.4283047672822	2.81784268216182e-10	1.34853899789173e-09
162	-0.0176944246430194	0.309342526026701	0.165033627364609	-0.144308898662092	6321.94860266585	15.7678520176594	0.00126526935279339	0.00249332490109286
163	-0.00370445328745588	-0.0782288778929636	-0.0167224656722935	0.0615064122206701	7971.13295167184	1.90905767746273	0.591494946549056	0.631556357271502
164	-0.151195339501679	0.434755391256656	0.113802300968844	-0.320953090287812	3565.40865699799	28.1185545133534	3.42976690682193e-06	9.67555295819239e-06
165	0.0640187760843299	-0.0715202972827561	0.0606742205998118	0.132194517882568	6003.15151925876	3.85142293350057	0.277961173500154	0.338607247718369
166	-0.0745806047614512	-0.37290488187281	-0.351010920883405	0.0218939609894043	4118.84084600805	65.7544989420032	3.45903607573058e-14	2.57506018971055e-13
167	0.0441981426140703	0.203601502743064	0.183413789096953	-0.0201877136461107	25582.0588964203	39.123969866346	1.63381378721721e-08	6.34582746339437e-08
168	0.0242592293772859	0.0067837888164011	-0.0216060204969366	-0.0283898093133377	4761.28241741115	1.10058582660517	0.776932664620822	0.803930324781391
169	0.264245263833707	-0.0677739430382064	0.0242613154982604	0.0920352585364668	4999.18557205409	2.93872431954622	0.401169487908992	0.457503926636638
170	-0.0303074567742833	-0.147021188180061	-0.152592250137434	-0.00557106195737315	9601.14245609887	14.958476769072	0.00185247943679453	0.00347177964378276
171	0.479647304032425	-1.24776128770849	-0.693831173274504	0.553930114433983	10606.2374706424	8.32048160378628	0.0398324724108901	0.0577032573303705
172	0.0843158876155375	0.0401186222872853	0.0897997365500196	0.0496811142627343	7790.30492650838	3.76086869795955	0.288470684881249	0.349819654064139
173	-0.0495532231935761	-0.0143982161450994	-0.127549466160113	-0.113151250015013	2420.18953556259	11.2033092326347	0.0106758034543638	0.0172356344925874
174	-0.0768232645126901	0.161440031260465	0.155062014145684	-0.00637801711478042	9085.6089672278	3.95071551648192	0.266835377647063	0.326538270362616
175	-0.0779380383337943	0.300534226115851	0.234043597115705	-0.0664906290001461	6160.77224702938	20.2581560000381	0.000150063516562965	0.000340822224058259
176	-0.00982000725885044	0.0397530291949429	-0.0195520328066571	-0.0593050620016001	7258.37194582717	2.1259263830471	0.546685512765902	0.593441666958161
177	0.00994414106921409	0.0386532969052558	0.103908081077439	0.0652547841721828	17234.6715139464	8.30713528587677	0.0400728265320406	0.0577393414547682
178	0.0658744618008296	0.0467596887055937	0.137170013004654	0.0904103242990605	9003.00689597421	5.49376437336394	0.139012052958235	0.184431832637659
179	0.060790492503529	-0.0636110973608335	-0.10560547494155	-0.0419943775807166	7619.7732498501	1.8752802173565	0.598691689793779	0.634187244524636
180	0.0358862901090932	-0.113841772146796	-0.0156273191330814	0.0982144530137147	7530.37714824025	4.06557235153198	0.254470000931556	0.314276314514548
181	-0.0749623650046568	0.217592554252272	0.0864568830881499	-0.131135671164122	6659.56945215077	8.43560152759997	0.0378168555154219	0.0553820616291424
182	0.00828282905886868	0.341033206000087	0.270027515864185	-0.0710056901359016	29031.7918617501	31.302120086781	7.34211610664571e-07	2.28800827509425e-06
183	-0.129572626043763	-0.0307706817864468	-0.253223535389763	-0.222452853603316	10591.7659073655	22.1266727687603	6.13896103381263e-05	0.000146896567594802
184	-0.0737127461409613	-0.00938997534481755	0.000674809560171837	0.0100647849049894	14993.2120452907	2.12085620762059	0.547704947643603	0.593441666958161
185	-0.0291532940100302	0.0396723496595384	0.138819507895598	0.0991471582360592	10014.6340871419	7.7993480605254	0.0503458032948489	0.0717695493777634
186	0.0244950761757033	-0.364769010669292	-0.488960948311797	-0.124191937642506	12597.5940650381	108.166155956547	2.72247716614959e-23	3.84012568698995e-22
187	0.020675444279335	-0.819731367236546	-0.765174399396624	0.0545569678399227	3205.2562197612	228.650578878707	2.70751544815492e-49	2.41871380035173e-47
188	0.0184792788224168	-0.217897385883739	-0.194803921979906	0.0230934639038333	4848.65015319803	29.0339510556163	2.20294200769335e-06	6.48778525342656e-06
189	0.223772557414977	-0.528261910331165	-0.49935078415689	0.0289111261742751	6215.67695462618	50.5516110781745	6.09556939605465e-11	3.02520851507897e-10
190	-0.0110957791536096	0.408976081830239	0.373120166050033	-0.0358559157802064	26382.4513076285	62.4840565758288	1.73131070690636e-13	1.18972120372027e-12
